tSample,LX,LY,LPupil,RX,RY,RPupil
2184356,1971.3,1116.3,382.0,,,
2184360,1971.1,1117.3,382.0,,,
2184364,1971.1,1118.3,381.0,,,
2184368,1971.1,1120.0,381.0,,,
2184372,1971.2,1121.7,380.0,,,
2184376,1971.6,1122.9,380.0,,,
2184380,1972.0,1123.6,380.0,,,
2184384,1972.2,1125.2,380.0,,,
2184388,1971.8,1126.8,380.0,,,
2184392,1970.9,1128.3,380.0,,,
2184396,1969.7,1128.3,380.0,,,
2184400,1968.6,1126.9,380.0,,,
2184404,1967.9,1125.8,380.0,,,
2184408,1967.9,1123.9,381.0,,,
2184412,1967.8,1121.0,382.0,,,
2184416,1967.4,1118.1,383.0,,,
2184420,1966.7,1116.5,384.0,,,
2184424,1966.0,1115.4,385.0,,,
2184428,1966.2,1115.5,386.0,,,
2184432,1967.2,1115.3,386.0,,,
2184436,1968.5,1115.2,387.0,,,
2184440,1969.7,1115.5,388.0,,,
2184444,1970.5,1114.7,389.0,,,
2184448,1970.6,1114.3,389.0,,,
2184452,1970.4,1116.0,388.0,,,
2184456,1970.0,1121.0,387.0,,,
2184460,1969.3,1125.2,387.0,,,
2184464,1967.5,1127.5,387.0,,,
2184468,1965.1,1130.3,387.0,,,
2184472,1962.3,1134.1,388.0,,,
2184476,1960.2,1139.0,388.0,,,
2184480,1958.8,1140.7,388.0,,,
2184484,1958.2,1136.2,387.0,,,
2184488,1958.2,1132.5,388.0,,,
2184492,1959.5,1131.1,388.0,,,
2184496,1960.8,1133.3,389.0,,,
2184500,1961.9,1134.6,390.0,,,
2184504,1962.6,1133.5,391.0,,,
2184508,1962.8,1129.8,393.0,,,
2184512,1963.1,1124.4,395.0,,,
2184516,1962.6,1121.0,395.0,,,
2184520,1961.9,1118.1,396.0,,,
2184524,1961.2,1114.5,397.0,,,
2184528,1961.2,1111.0,398.0,,,
2184532,1962.4,1109.1,399.0,,,
2184536,1963.8,1110.7,399.0,,,
2184540,1964.6,1112.9,399.0,,,
2184544,1965.2,1114.8,399.0,,,
2184548,1965.6,1116.9,398.0,,,
2184552,1965.7,1119.5,398.0,,,
2184556,1965.1,1123.2,398.0,,,
2184560,1964.2,1126.3,398.0,,,
2184564,1963.2,1127.7,398.0,,,
2184568,1962.1,1128.1,398.0,,,
2184572,1961.4,1127.5,398.0,,,
2184576,1960.7,1126.7,399.0,,,
2184580,1960.1,1126.5,399.0,,,
2184584,1959.6,1127.0,400.0,,,
2184588,1959.1,1126.7,399.0,,,
2184592,1958.8,1125.1,399.0,,,
2184596,1958.2,1123.7,398.0,,,
2184600,1957.9,1123.2,400.0,,,
2184604,1959.1,1125.0,401.0,,,
2184608,1959.6,1129.6,403.0,,,
2184612,1960.6,1134.2,403.0,,,
2184616,1959.6,1135.9,403.0,,,
2184620,1958.4,1134.6,402.0,,,
2184624,1958.2,1132.4,403.0,,,
2184628,1959.0,1130.3,403.0,,,
2184632,1959.9,1127.1,403.0,,,
2184636,1959.8,1123.1,404.0,,,
2184640,1959.3,1119.0,404.0,,,
2184644,1958.3,1117.8,404.0,,,
2184648,1958.2,1120.4,404.0,,,
2184652,1958.9,1124.0,405.0,,,
2184656,1960.6,1126.4,406.0,,,
2184660,1962.4,1125.2,406.0,,,
2184664,1964.0,1121.8,406.0,,,
2184668,1963.7,1118.0,407.0,,,
2184672,1962.9,1117.1,407.0,,,
2184676,1961.8,1116.9,407.0,,,
2184680,1960.2,1117.4,407.0,,,
2184684,1959.2,1118.8,407.0,,,
2184688,1958.2,1120.2,406.0,,,
2184692,1957.8,1121.9,406.0,,,
2184696,1958.7,1122.5,406.0,,,
2184700,1959.5,1122.9,406.0,,,
2184704,1960.3,1122.9,407.0,,,
2184708,1960.6,1125.2,408.0,,,
2184712,1960.7,1129.3,408.0,,,
2184716,1960.6,1133.6,408.0,,,
2184720,1959.4,1136.0,408.0,,,
2184724,1958.5,1135.8,408.0,,,
2184728,1959.0,1137.7,407.0,,,
2184732,1960.5,1139.9,407.0,,,
2184736,1961.3,1141.3,406.0,,,
2184740,1957.4,1140.7,406.0,,,
2184744,1942.1,1137.5,407.0,,,
2184748,1919.2,1134.0,409.0,,,
2184752,1898.4,1129.2,411.0,,,
2184756,1883.8,1124.2,413.0,,,
2184760,1882.2,1119.5,413.0,,,
2184764,1884.0,1115.9,413.0,,,
2184768,1885.5,1112.8,413.0,,,
2184772,1886.5,1110.5,412.0,,,
2184776,1886.4,1107.3,412.0,,,
2184780,1886.7,1104.6,411.0,,,
2184784,1887.4,1102.6,411.0,,,
2184788,1888.3,1102.7,411.0,,,
2184792,1889.0,1101.4,411.0,,,
2184796,1888.8,1099.2,411.0,,,
2184800,1888.0,1096.4,411.0,,,
2184804,1887.0,1094.2,411.0,,,
2184808,1886.2,1093.2,411.0,,,
2184812,1886.1,1090.7,411.0,,,
2184816,1886.8,1083.6,412.0,,,
2184820,1887.6,1077.3,414.0,,,
2184824,1888.3,1072.0,415.0,,,
2184828,1888.5,1072.2,415.0,,,
2184832,1888.4,1074.2,416.0,,,
2184836,1888.4,1075.9,416.0,,,
2184840,1889.5,1077.3,417.0,,,
2184844,1890.5,1078.1,417.0,,,
2184848,1891.9,1079.0,417.0,,,
2184852,1892.6,1080.3,417.0,,,
2184856,1892.9,1082.7,417.0,,,
2184860,1893.4,1085.8,417.0,,,
2184864,1893.8,1088.1,417.0,,,
2184868,1893.9,1089.1,417.0,,,
2184872,1893.5,1088.3,417.0,,,
2184876,1893.1,1089.3,417.0,,,
2184880,1892.5,1091.3,417.0,,,
2184884,1892.5,1094.1,417.0,,,
2184888,1892.5,1097.3,417.0,,,
2184892,1892.4,1097.1,417.0,,,
2184896,1892.3,1096.5,418.0,,,
2184900,1892.7,1095.9,418.0,,,
2184904,1894.1,1094.5,419.0,,,
2184908,1895.2,1091.2,421.0,,,
2184912,1895.6,1087.7,422.0,,,
2184916,1895.6,1087.6,422.0,,,
2184920,1895.5,1090.9,421.0,,,
2184924,1895.7,1094.6,421.0,,,
2184928,1896.2,1097.3,422.0,,,
2184932,1896.8,1097.7,424.0,,,
2184936,1897.4,1098.5,425.0,,,
2184940,1897.7,1100.4,425.0,,,
2184944,1897.7,1100.8,425.0,,,
2184948,1897.9,1099.2,425.0,,,
2184952,1897.8,1097.5,425.0,,,
2184956,1897.6,1096.8,426.0,,,
2184960,1897.2,1099.0,426.0,,,
2184964,1896.9,1101.0,426.0,,,
2184968,1897.3,1098.6,426.0,,,
2184972,1897.7,1094.4,426.0,,,
2184976,1898.4,1089.7,427.0,,,
2184980,1899.0,1088.1,428.0,,,
2184984,1898.8,1089.4,428.0,,,
2184988,1896.5,1090.7,428.0,,,
2184992,1894.9,1092.3,429.0,,,
2184996,1893.7,1093.4,430.0,,,
2185000,1894.1,1095.3,431.0,,,
2185004,1894.4,1097.3,432.0,,,
2185008,1894.2,1095.7,434.0,,,
2185012,1893.9,1092.8,436.0,,,
2185016,1893.9,1089.3,437.0,,,
2185020,1894.1,1087.8,437.0,,,
2185024,1894.2,1092.8,436.0,,,
2185028,1894.7,1098.7,435.0,,,
2185032,1895.2,1104.5,435.0,,,
2185036,1894.5,1108.1,435.0,,,
2185040,1893.4,1110.8,435.0,,,
2185044,1892.8,1111.2,436.0,,,
2185048,1892.9,1109.9,437.0,,,
2185052,1893.6,1106.4,438.0,,,
2185056,1893.8,1102.2,438.0,,,
2185060,1893.2,1099.2,439.0,,,
2185064,1892.1,1097.4,440.0,,,
2185068,1891.2,1100.3,440.0,,,
2185072,1891.7,1106.5,440.0,,,
2185076,1892.6,1111.3,441.0,,,
2185080,1893.5,1111.8,442.0,,,
2185084,1894.0,1108.3,443.0,,,
2185088,1893.5,1105.6,444.0,,,
2185092,1894.1,1104.9,446.0,,,
2185096,1894.8,1107.3,447.0,,,
2185100,1895.7,1111.9,447.0,,,
2185104,1896.3,1116.1,449.0,,,
2185108,1897.0,1119.7,450.0,,,
2185112,1897.9,1118.4,452.0,,,
2185116,1898.5,1113.5,453.0,,,
2185120,1898.2,1109.9,454.0,,,
2185124,1896.6,1108.6,455.0,,,
2185128,1894.9,1109.2,455.0,,,
2185132,1893.7,1109.9,456.0,,,
2185136,1893.7,1106.7,457.0,,,
2185140,1894.3,1102.9,457.0,,,
2185144,1894.6,1101.5,458.0,,,
2185148,1895.0,1100.7,458.0,,,
2185152,1895.4,1101.5,460.0,,,
2185156,1896.3,1101.0,463.0,,,
2185160,1897.4,1098.8,465.0,,,
2185164,1898.3,1096.9,466.0,,,
2185168,1899.2,1093.3,466.0,,,
2185172,1900.0,1090.9,468.0,,,
2185176,1900.2,1090.9,469.0,,,
2185180,1899.8,1092.3,470.0,,,
2185184,1898.9,1094.5,471.0,,,
2185188,1898.3,1094.6,470.0,,,
2185192,1898.2,1096.2,470.0,,,
2185196,1898.3,1098.1,471.0,,,
2185200,1898.1,1100.1,472.0,,,
2185204,1897.4,1100.5,473.0,,,
2185208,1897.5,1098.4,475.0,,,
2185212,1897.5,1096.2,476.0,,,
2185216,1896.4,1094.3,476.0,,,
2185220,1894.8,1093.1,476.0,,,
2185224,1892.7,1092.5,476.0,,,
2185228,1891.5,1092.1,476.0,,,
2185232,1892.5,1093.2,476.0,,,
2185236,1893.5,1094.0,476.0,,,
2185240,1894.9,1097.0,476.0,,,
2185244,1896.3,1100.5,477.0,,,
2185248,1896.6,1104.6,478.0,,,
2185252,1896.8,1106.4,479.0,,,
2185256,1897.0,1107.3,480.0,,,
2185260,1897.6,1107.0,481.0,,,
2185264,1898.0,1106.5,482.0,,,
2185268,1897.9,1107.8,481.0,,,
2185272,1896.5,1112.4,481.0,,,
2185276,1894.5,1117.7,481.0,,,
2185280,1892.0,1122.6,481.0,,,
2185284,1889.9,1124.4,479.0,,,
2185288,1890.2,1124.3,478.0,,,
2185292,1892.4,1122.2,477.0,,,
2185296,1895.2,1117.2,477.0,,,
2185300,1897.2,1112.2,478.0,,,
2185304,1896.7,1107.9,479.0,,,
2185308,1895.3,1108.4,480.0,,,
2185312,1894.0,1110.1,480.0,,,
2185316,1894.0,1111.5,480.0,,,
2185320,1896.1,1112.5,480.0,,,
2185324,1897.3,1112.8,481.0,,,
2185328,1897.7,1114.9,481.0,,,
2185332,1896.4,1120.4,481.0,,,
2185336,1895.0,1128.7,482.0,,,
2185340,1894.8,1135.6,483.0,,,
2185344,1894.7,1139.5,484.0,,,
2185348,1894.8,1139.0,485.0,,,
2185352,1895.2,1138.2,486.0,,,
2185356,1895.6,1138.8,486.0,,,
2185360,1896.1,1139.0,485.0,,,
2185364,1895.9,1138.3,485.0,,,
2185368,1895.3,1137.1,484.0,,,
2185372,1895.3,1135.5,484.0,,,
2185376,1896.4,1134.9,483.0,,,
2185380,1897.8,1134.4,483.0,,,
2185384,1898.8,1131.3,484.0,,,
2185388,1899.1,1127.5,484.0,,,
2185392,1899.1,1123.3,484.0,,,
2185396,1898.8,1121.8,484.0,,,
2185400,1897.6,1124.4,483.0,,,
2185404,1896.4,1127.8,482.0,,,
2185408,1895.8,1129.9,481.0,,,
2185412,1895.5,1130.3,481.0,,,
2185416,1894.8,1130.8,481.0,,,
2185420,1894.2,1131.7,481.0,,,
2185424,1893.5,1131.9,482.0,,,
2185428,1893.3,1129.7,482.0,,,
2185432,1893.1,1126.9,483.0,,,
2185436,1893.1,1125.2,484.0,,,
2185440,1894.0,1126.0,484.0,,,
2185444,1895.0,1130.2,486.0,,,
2185448,1894.8,1136.8,486.0,,,
2185452,1892.2,1141.8,486.0,,,
2185456,1888.7,1143.7,487.0,,,
2185460,1886.1,1141.6,487.0,,,
2185464,1885.1,1138.9,488.0,,,
2185468,1885.9,1137.9,488.0,,,
2185472,1887.6,1137.8,487.0,,,
2185476,1889.0,1137.2,487.0,,,
2185480,1890.2,1137.1,487.0,,,
2185484,1890.7,1137.8,487.0,,,
2185488,1890.9,1140.6,488.0,,,
2185492,1891.4,1143.9,489.0,,,
2185496,1891.5,1145.8,490.0,,,
2185500,1891.3,1146.2,491.0,,,
2185504,1891.6,1143.7,491.0,,,
2185508,1892.2,1139.8,491.0,,,
2185512,1892.2,1137.4,491.0,,,
2185516,1889.4,1137.0,491.0,,,
2185520,1885.9,1139.3,491.0,,,
2185524,1882.2,1142.3,491.0,,,
2185528,1881.5,1143.5,492.0,,,
2185532,1882.8,1140.4,494.0,,,
2185536,1884.7,1135.0,495.0,,,
2185540,1886.6,1129.5,496.0,,,
2185544,1887.5,1125.8,497.0,,,
2185548,1887.3,1126.2,497.0,,,
2185552,1886.2,1129.1,497.0,,,
2185556,1885.3,1130.7,497.0,,,
2185560,1884.5,1130.8,497.0,,,
2185564,1884.3,1128.4,497.0,,,
2185568,1884.3,1126.3,497.0,,,
2185572,1884.3,1125.6,497.0,,,
2185576,1884.8,1126.2,497.0,,,
2185580,1886.0,1127.3,496.0,,,
2185584,1886.6,1127.9,496.0,,,
2185588,1885.9,1127.9,496.0,,,
2185592,1884.7,1127.0,497.0,,,
2185596,1883.5,1126.0,499.0,,,
2185600,1883.7,1126.2,500.0,,,
2185604,1883.9,1127.8,499.0,,,
2185608,1883.7,1129.6,499.0,,,
2185612,1883.3,1129.4,498.0,,,
2185616,1881.7,1126.0,499.0,,,
2185620,1879.2,1124.1,499.0,,,
2185624,1876.4,1124.5,500.0,,,
2185628,1873.8,1130.5,501.0,,,
2185632,1873.1,1134.4,501.0,,,
2185636,1874.0,1135.8,500.0,,,
2185640,1875.6,1135.1,500.0,,,
2185644,1877.3,1134.5,500.0,,,
2185648,1878.2,1135.8,499.0,,,
2185652,1878.5,1137.3,499.0,,,
2185656,1878.4,1138.7,499.0,,,
2185660,1878.5,1139.2,499.0,,,
2185664,1878.8,1138.7,500.0,,,
2185668,1879.2,1137.7,500.0,,,
2185672,1879.7,1136.7,501.0,,,
2185676,1879.8,1136.3,501.0,,,
2185680,1879.6,1136.8,501.0,,,
2185684,1879.6,1137.8,501.0,,,
2185688,1879.2,1138.8,501.0,,,
2185692,1878.9,1139.0,500.0,,,
2185696,1878.9,1138.0,500.0,,,
2185700,1879.4,1136.7,500.0,,,
2185704,1880.5,1134.6,499.0,,,
2185708,1881.5,1133.2,499.0,,,
2185712,1882.2,1132.3,499.0,,,
2185716,1882.9,1132.5,500.0,,,
2185720,1884.2,1134.7,500.0,,,
2185724,1885.1,1139.8,499.0,,,
2185728,1885.4,1145.0,498.0,,,
2185732,1884.3,1149.5,497.0,,,
2185736,1882.3,1150.2,497.0,,,
2185740,1881.3,1148.4,497.0,,,
2185744,1881.8,1147.4,498.0,,,
2185748,1883.2,1146.8,498.0,,,
2185752,1884.8,1145.9,498.0,,,
2185756,1885.5,1146.6,498.0,,,
2185760,1885.5,1145.6,499.0,,,
2185764,1885.3,1144.9,499.0,,,
2185768,1884.8,1143.9,500.0,,,
2185772,1884.5,1141.7,500.0,,,
2185776,1884.6,1140.6,500.0,,,
2185780,1884.9,1140.8,501.0,,,
2185784,1885.1,1142.7,503.0,,,
2185788,1884.9,1145.2,506.0,,,
2185792,1884.7,1145.7,507.0,,,
2185796,1884.9,1142.2,507.0,,,
2185800,1884.8,1138.2,505.0,,,
2185804,1884.6,1135.1,505.0,,,
2185808,1884.4,1134.9,505.0,,,
2185812,1884.9,1135.2,507.0,,,
2185816,1886.4,1133.4,507.0,,,
2185820,1887.9,1130.8,507.0,,,
2185824,1888.2,1129.6,507.0,,,
2185828,1887.6,1131.6,507.0,,,
2185832,1886.1,1139.8,507.0,,,
2185836,1884.2,1148.1,506.0,,,
2185840,1882.6,1153.7,505.0,,,
2185844,1880.7,1155.1,505.0,,,
2185848,1879.4,1153.0,506.0,,,
2185852,1878.4,1151.8,508.0,,,
2185856,1878.2,1150.8,509.0,,,
2185860,1879.6,1145.7,509.0,,,
2185864,1881.5,1139.4,508.0,,,
2185868,1883.1,1132.7,509.0,,,
2185872,1884.3,1130.7,510.0,,,
2185876,1884.9,1135.4,510.0,,,
2185880,1885.9,1139.4,510.0,,,
2185884,1886.7,1141.6,511.0,,,
2185888,1886.9,1139.9,511.0,,,
2185892,1887.0,1137.4,512.0,,,
2185896,1886.9,1135.7,512.0,,,
2185900,1886.7,1136.6,512.0,,,
2185904,1886.4,1140.5,512.0,,,
2185908,1887.0,1140.9,512.0,,,
2185912,1887.1,1139.1,512.0,,,
2185916,1886.9,1133.4,513.0,,,
2185920,1885.9,1130.7,513.0,,,
2185924,1884.3,1136.4,513.0,,,
2185928,1883.6,1142.3,513.0,,,
2185932,1883.2,1146.8,513.0,,,
2185936,1883.1,1147.4,513.0,,,
2185940,1883.3,1146.4,513.0,,,
2185944,1883.3,1144.6,514.0,,,
2185948,1883.3,1141.3,515.0,,,
2185952,1883.1,1137.8,516.0,,,
2185956,1882.4,1136.3,516.0,,,
2185960,1880.9,1138.5,516.0,,,
2185964,1879.5,1143.5,516.0,,,
2185968,1879.8,1146.6,516.0,,,
2185972,1881.9,1145.2,516.0,,,
2185976,1884.0,1142.9,516.0,,,
2185980,1884.7,1143.7,516.0,,,
2185984,1884.2,1145.8,516.0,,,
2185988,1883.3,1149.2,515.0,,,
2185992,1882.1,1150.3,514.0,,,
2185996,1881.1,1151.3,515.0,,,
2186000,1880.3,1150.7,516.0,,,
2186004,1880.4,1148.4,517.0,,,
2186008,1882.1,1145.6,519.0,,,
2186012,1883.0,1145.3,519.0,,,
2186016,1882.2,1146.3,519.0,,,
2186020,1880.9,1148.2,519.0,,,
2186024,1879.5,1148.8,518.0,,,
2186028,1879.2,1148.1,518.0,,,
2186032,1879.5,1145.7,518.0,,,
2186036,1880.2,1141.0,520.0,,,
2186040,1880.9,1136.3,521.0,,,
2186044,1881.5,1132.1,523.0,,,
2186048,1881.3,1133.4,522.0,,,
2186052,1880.9,1136.8,522.0,,,
2186056,1880.5,1140.5,522.0,,,
2186060,1880.6,1142.7,522.0,,,
2186064,1881.0,1141.6,523.0,,,
2186068,1881.2,1139.7,524.0,,,
2186072,1881.4,1136.8,524.0,,,
2186076,1881.6,1133.0,523.0,,,
2186080,1882.4,1126.8,523.0,,,
2186084,1883.6,1123.4,523.0,,,
2186088,1884.7,1121.1,524.0,,,
2186092,1886.1,1122.5,525.0,,,
2186096,1886.5,1124.5,526.0,,,
2186100,1886.6,1125.3,527.0,,,
2186104,1886.0,1128.2,527.0,,,
2186108,1885.1,1131.8,527.0,,,
2186112,1885.0,1136.3,527.0,,,
2186116,1885.2,1139.6,527.0,,,
2186120,1885.8,1140.7,528.0,,,
2186124,1886.2,1143.5,528.0,,,
2186128,1886.3,1148.0,528.0,,,
2186132,1886.1,1153.2,528.0,,,
2186136,1885.9,1155.9,529.0,,,
2186140,1886.1,1154.9,530.0,,,
2186144,1886.1,1150.6,531.0,,,
2186148,1886.0,1146.3,531.0,,,
2186152,1885.9,1142.8,531.0,,,
2186156,1886.0,1140.1,530.0,,,
2186160,1886.8,1137.4,530.0,,,
2186164,1888.0,1134.8,532.0,,,
2186168,1889.0,1134.6,533.0,,,
2186172,1889.3,1137.8,533.0,,,
2186176,1889.4,1143.1,533.0,,,
2186180,1889.5,1148.9,533.0,,,
2186184,1890.0,1150.9,533.0,,,
2186188,1889.8,1151.6,533.0,,,
2186192,1888.3,1151.7,532.0,,,
2186196,1886.7,1151.3,531.0,,,
2186200,1885.6,1148.1,531.0,,,
2186204,1886.0,1144.4,531.0,,,
2186208,1887.6,1141.0,531.0,,,
2186212,1888.6,1139.2,531.0,,,
2186216,1889.1,1139.6,530.0,,,
2186220,1889.0,1139.8,530.0,,,
2186224,1888.9,1140.0,530.0,,,
2186228,1888.8,1140.3,530.0,,,
2186232,1889.4,1140.0,529.0,,,
2186236,1890.0,1138.6,529.0,,,
2186240,1890.0,1135.9,531.0,,,
2186244,1889.5,1132.8,533.0,,,
2186248,1888.8,1131.0,534.0,,,
2186252,1890.1,1131.9,534.0,,,
2186256,1892.3,1133.5,533.0,,,
2186260,1894.5,1135.4,532.0,,,
2186264,1894.4,1138.0,532.0,,,
2186268,1894.2,1138.3,533.0,,,
2186272,1894.3,1135.1,533.0,,,
2186276,1894.6,1130.7,533.0,,,
2186280,1894.3,1128.1,533.0,,,
2186284,1892.3,1131.6,532.0,,,
2186288,1889.8,1137.4,532.0,,,
2186292,1888.1,1141.2,532.0,,,
2186296,1887.3,1140.7,533.0,,,
2186300,1889.5,1139.6,535.0,,,
2186304,1892.3,1139.0,535.0,,,
2186308,1894.8,1138.8,534.0,,,
2186312,1896.2,1139.4,532.0,,,
2186316,1895.9,1139.5,531.0,,,
2186320,1895.8,1138.8,531.0,,,
2186324,1896.0,1136.5,531.0,,,
2186328,1896.0,1133.9,532.0,,,
2186332,1896.1,1129.8,531.0,,,
2186336,1896.0,1129.0,531.0,,,
2186340,1895.4,1130.6,530.0,,,
2186344,1894.0,1133.4,529.0,,,
2186348,1892.1,1136.1,529.0,,,
2186352,1890.0,1137.4,530.0,,,
2186356,1889.1,1138.7,532.0,,,
2186360,1888.9,1140.1,533.0,,,
2186364,1889.3,1139.8,534.0,,,
2186368,1889.8,1138.0,534.0,,,
2186372,1890.0,1135.7,534.0,,,
2186376,1889.7,1132.8,533.0,,,
2186380,1889.8,1132.4,532.0,,,
2186384,1891.0,1133.9,531.0,,,
2186388,1893.6,1136.5,530.0,,,
2186392,1895.6,1137.8,529.0,,,
2186396,1896.0,1136.9,529.0,,,
2186400,1894.6,1135.1,530.0,,,
2186404,1892.4,1131.5,531.0,,,
2186408,1891.1,1127.7,531.0,,,
2186412,1890.2,1124.3,531.0,,,
2186416,1890.0,1122.2,531.0,,,
2186420,1890.0,1121.7,532.0,,,
2186424,1890.3,1120.0,533.0,,,
2186428,1890.3,1117.3,534.0,,,
2186432,1889.7,1114.0,535.0,,,
2186436,1888.8,1112.2,534.0,,,
2186440,1888.1,1112.7,533.0,,,
2186444,1888.2,1114.2,533.0,,,
2186448,1888.8,1116.3,532.0,,,
2186452,1889.0,1119.1,533.0,,,
2186456,1888.5,1120.3,534.0,,,
2186460,1888.0,1118.9,536.0,,,
2186464,1888.0,1116.0,537.0,,,
2186468,1888.9,1112.7,537.0,,,
2186472,1890.6,1111.7,537.0,,,
2186476,1892.1,1113.8,536.0,,,
2186480,1892.8,1119.2,536.0,,,
2186484,1892.5,1125.8,535.0,,,
2186488,1891.8,1131.1,536.0,,,
2186492,1891.1,1133.1,537.0,,,
2186496,1890.6,1131.6,538.0,,,
2186500,1889.7,1129.9,539.0,,,
2186504,1888.0,1129.0,539.0,,,
2186508,1886.3,1129.3,538.0,,,
2186512,1884.9,1130.3,538.0,,,
2186516,1884.0,1130.1,538.0,,,
2186520,1883.1,1128.9,539.0,,,
2186524,1882.3,1126.1,540.0,,,
2186528,1881.7,1124.3,541.0,,,
2186532,1881.5,1124.3,541.0,,,
2186536,1881.9,1124.8,542.0,,,
2186540,1882.7,1124.9,543.0,,,
2186544,1883.8,1124.6,543.0,,,
2186548,1884.4,1123.8,543.0,,,
2186552,1884.3,1122.6,542.0,,,
2186556,1883.5,1121.3,542.0,,,
2186560,1882.8,1119.3,543.0,,,
2186564,1882.7,1116.0,544.0,,,
2186568,1882.6,1112.8,546.0,,,
2186572,1882.6,1110.0,547.0,,,
2186576,1883.8,1109.0,548.0,,,
2186580,1890.1,1110.8,549.0,,,
2186584,1901.8,1113.5,550.0,,,
2186588,1914.7,1116.0,552.0,,,
2186592,1924.7,1117.5,553.0,,,
2186596,1928.3,1115.6,553.0,,,
2186600,1926.6,1114.8,553.0,,,
2186604,1924.8,1116.9,553.0,,,
2186608,1923.2,1120.3,552.0,,,
2186612,1922.9,1123.6,552.0,,,
2186616,1923.2,1123.0,553.0,,,
2186620,1923.6,1118.5,555.0,,,
2186624,1924.1,1115.0,557.0,,,
2186628,1924.6,1112.6,557.0,,,
2186632,1924.8,1112.0,557.0,,,
2186636,1924.5,1113.5,557.0,,,
2186640,1923.5,1113.9,558.0,,,
2186644,1922.0,1114.1,560.0,,,
2186648,1920.6,1113.9,562.0,,,
2186652,1920.4,1113.3,564.0,,,
2186656,1922.4,1112.4,564.0,,,
2186660,1924.7,1112.2,565.0,,,
2186664,1926.4,1113.1,565.0,,,
2186668,1925.9,1115.1,565.0,,,
2186672,1924.1,1118.1,565.0,,,
2186676,1922.4,1119.8,567.0,,,
2186680,1921.5,1121.0,569.0,,,
2186684,1921.3,1121.9,570.0,,,
2186688,1921.2,1123.8,571.0,,,
2186692,1920.9,1126.2,570.0,,,
2186696,1920.4,1128.5,570.0,,,
2186700,1919.4,1131.8,569.0,,,
2186704,1918.2,1134.6,569.0,,,
2186708,1916.7,1136.8,569.0,,,
2186712,1915.6,1137.4,569.0,,,
2186716,1914.7,1136.8,570.0,,,
2186720,1914.4,1133.7,571.0,,,
2186724,1914.2,1128.6,573.0,,,
2186728,1913.9,1124.5,575.0,,,
2186732,1913.3,1123.4,576.0,,,
2186736,1911.7,1130.9,576.0,,,
2186740,1910.7,1139.8,575.0,,,
2186744,1910.9,1145.0,575.0,,,
2186748,1912.5,1141.1,578.0,,,
2186752,1915.0,1132.3,581.0,,,
2186756,1915.8,1125.2,583.0,,,
2186760,1915.5,1122.8,583.0,,,
2186764,1914.3,1125.6,583.0,,,
2186768,1913.5,1128.0,582.0,,,
2186772,1913.2,1128.8,582.0,,,
2186776,1912.9,1128.8,582.0,,,
2186780,1913.1,1129.2,583.0,,,
2186784,1913.3,1131.3,584.0,,,
2186788,1913.2,1136.6,583.0,,,
2186792,1912.6,1141.8,582.0,,,
2186796,1911.8,1144.6,581.0,,,
2186800,1911.5,1143.2,582.0,,,
2186804,1910.8,1144.1,583.0,,,
2186808,1910.0,1149.3,584.0,,,
2186812,1909.5,1152.9,584.0,,,
2186816,1909.7,1151.9,584.0,,,
2186820,1912.3,1144.2,586.0,,,
2186824,1914.4,1137.3,587.0,,,
2186828,1915.7,1133.4,588.0,,,
2186832,1915.4,1130.7,590.0,,,
2186836,1914.9,1128.2,592.0,,,
2186840,1914.7,1126.7,594.0,,,
2186844,1913.7,1127.4,595.0,,,
2186848,1912.4,1129.2,595.0,,,
2186852,1910.3,1130.6,596.0,,,
2186856,1908.9,1127.4,596.0,,,
2186860,1908.5,1121.9,597.0,,,
2186864,1908.4,1116.5,598.0,,,
2186868,1908.5,1116.3,599.0,,,
2186872,1907.4,1122.7,598.0,,,
2186876,1905.7,1130.2,598.0,,,
2186880,1903.5,1139.0,598.0,,,
2186884,1902.3,1143.4,598.0,,,
2186888,1902.0,1146.3,598.0,,,
2186892,1902.8,1147.0,598.0,,,
2186896,1903.9,1147.0,598.0,,,
2186900,1904.2,1147.1,598.0,,,
2186904,1903.6,1145.2,598.0,,,
2186908,1903.1,1140.4,598.0,,,
2186912,1901.8,1135.1,599.0,,,
2186916,1898.7,1129.6,600.0,,,
2186920,1892.4,1127.1,601.0,,,
2186924,1886.1,1124.8,603.0,,,
2186928,1881.1,1123.2,605.0,,,
2186932,1879.6,1123.0,606.0,,,
2186936,1879.3,1123.5,607.0,,,
2186940,1879.5,1123.9,607.0,,,
2186944,1880.0,1123.7,608.0,,,
2186948,1881.6,1124.0,608.0,,,
2186952,1883.8,1124.5,608.0,,,
2186956,1885.8,1125.6,609.0,,,
2186960,1886.7,1126.6,609.0,,,
2186964,1885.8,1128.7,608.0,,,
2186968,1884.2,1129.8,608.0,,,
2186972,1883.1,1129.2,608.0,,,
2186976,1883.2,1126.2,608.0,,,
2186980,1884.3,1123.4,608.0,,,
2186984,1885.7,1121.9,609.0,,,
2186988,1886.5,1122.6,610.0,,,
2186992,1886.6,1124.2,611.0,,,
2186996,1886.2,1125.2,611.0,,,
2187000,1885.9,1125.4,611.0,,,
2187004,1885.8,1125.9,611.0,,,
2187008,1886.1,1128.2,610.0,,,
2187012,1886.4,1130.8,608.0,,,
