eye,tStart,tEnd,duration
R,2440796,2440836,44
R,2459412,2459468,60
R,2463784,2463848,68
R,2473100,2473160,64
R,2474644,2474700,60
R,2476024,2476092,72
R,2477616,2477672,60
R,2479372,2479424,56
R,2484768,2485076,312
R,2494712,2494736,28
R,2498792,2498852,64
R,2500972,2501036,68
R,2503060,2503084,28
R,2516016,2516024,12
R,2516388,2516440,56
R,2520928,2521508,584
R,2523568,2523612,48
R,2535756,2535792,40
R,2536672,2536680,12
R,2538572,2538608,40
R,2542128,2542228,104
R,2545920,2545932,16
R,2554908,2554972,68
R,2565828,2565852,28
R,2568268,2568304,40
R,2575972,2575996,28
R,2577932,2577940,12
R,2582280,2582300,24
R,2582828,2583060,236
R,2605428,2605500,76
R,2610356,2610680,328
R,2611816,2612260,448
R,2613092,2613188,100
R,2621272,2621272,4
R,2624972,2624996,28
R,2632796,2633120,328
R,2633308,2633452,148
R,2633692,2633696,8
R,2634504,2634540,40
R,2646068,2646092,28
R,2648240,2648728,492
R,2660664,2660704,44
R,2665164,2665220,60
R,2668596,2668668,76
R,2676176,2676268,96
R,2680504,2680600,100
R,2687964,2688008,48
R,2690608,2691036,432
R,2693068,2693100,36
R,2693920,2693988,72
R,2699056,2699084,32
R,2700088,2700164,80
R,2716812,2716880,72
R,2721440,2721488,52
R,2721636,2721688,56
R,2722760,2723844,1088
R,2724040,2724096,60
R,2724320,2724820,504
R,2725044,2725176,136
R,2726104,2726192,92
R,2746972,2747104,136
R,2757980,2758044,68
R,2758352,2758452,104
R,2764468,2764500,36
R,2770000,2770076,80
R,2770264,2771636,1376
R,2776032,2776084,56
R,2779812,2779876,68
R,2783860,2783916,60
R,2787552,2787588,40
R,2792512,2792804,296
R,2794476,2794760,288
R,2804880,2804900,24
R,2809656,2809680,28
R,2809784,2810612,832
R,2812028,2812060,36
R,2823956,2824024,72
R,2828644,2828688,48
R,2833312,2833340,32
R,2839628,2839640,16
R,2842632,2842676,48
R,2851744,2851800,60
R,2855464,2855488,28
R,2857544,2857560,20
R,2859576,2859612,40
R,2874780,2874800,24
R,2876028,2876032,8
R,2877928,2877984,60
R,2880156,2880244,92
R,2883252,2883304,56
R,2889116,2889152,40
R,2900760,2900788,32
R,2903504,2903576,76
R,2914704,2914752,52
R,2920976,2921584,612
R,2925296,2925312,20
R,2927696,2928828,1136
R,2930404,2930412,12
R,2930488,2930660,176
R,2930736,2930744,12
R,2930824,2930880,60
R,2931056,2931160,108
R,2942312,2942688,380
R,2943760,2945400,1644
R,2945632,2946060,432
R,2954748,2954792,48
R,2957292,2957548,260
R,2958580,2958668,92
R,2965216,2966028,816
R,2978300,2978360,64
R,2982488,2982548,64
R,2989136,2989520,388
R,2993624,2993656,36
R,2996188,2996216,32
R,2998684,2998744,64
R,3001840,3001868,32
R,3004328,3004484,160
R,3008232,3008320,92
R,3014488,3014536,52
R,3018732,3018768,40
R,3022040,3022092,56
R,3024052,3024140,92
R,3029152,3030160,1012
R,3034460,3034564,108
R,3037952,3038008,60
R,3045320,3045416,100
R,3047512,3047724,216
R,3051872,3052044,176
R,3055104,3055332,232
R,3058340,3058428,92
R,3061180,3062288,1112
R,3063672,3066720,3052
R,3066920,3066944,28
R,3072404,3072924,524
R,3073500,3073564,68
R,3076936,3077288,356
R,3081336,3081380,48
R,3084952,3084992,44
R,3088396,3088488,96
R,3091576,3091648,76
R,3097488,3097736,252
R,3102972,3103036,68
R,3120356,3120404,52
R,3127720,3127840,124
R,3128740,3129008,272
R,3134392,3134476,88
R,3137504,3137584,84
R,3143548,3143604,60
R,3148068,3148084,20
R,3150936,3151812,880
R,3154868,3154996,132
R,3156068,3156076,12
R,3159380,3159428,52
R,3162040,3162132,96
R,3166784,3166852,72
R,3169512,3169532,24
R,3172220,3172244,28
R,3176284,3176368,88
R,3179776,3179788,16
R,3182160,3182252,96
R,3184836,3184908,76
R,3186652,3186740,92
R,3188520,3188608,92
R,3190092,3191356,1268
R,3191432,3191468,40
R,3191540,3191844,308
R,3192488,3192496,12
R,3200320,3200364,48
R,3203420,3203532,116
R,3213188,3213336,152
R,3220680,3222352,1676
R,3228052,3228140,92
R,3233436,3233492,60
R,3234908,3235004,100
R,3242472,3242568,100
R,3245664,3245756,96
R,3248672,3248724,56
R,3256776,3256836,64
R,3260332,3260392,64
R,3262180,3262188,12
R,3262376,3262624,252
R,3263488,3263544,60
R,3268532,3268784,256
R,3269744,3270084,344
R,3272300,3272336,40
R,3279700,3279752,56
R,3283520,3283520,4
R,3284764,3285004,244
R,3288108,3288316,212
R,3304068,3304272,208
R,3312052,3312148,100
R,3313916,3313956,44
R,3317172,3317172,4
R,3322060,3322424,368
R,3326976,3327056,84
R,3335512,3335776,268
R,3347316,3347616,304
R,3349064,3349108,48
R,3355028,3355100,76
R,3357168,3357216,52
R,3358124,3358136,16
R,3361888,3361940,56
R,3367992,3368056,68
R,3369568,3369648,84
R,3374796,3374824,32
R,3378704,3378728,28
R,3381108,3381176,72
R,3388184,3388184,4
R,3388920,3389100,184
R,3397000,3397024,28
R,3405904,3405984,84
R,3406544,3406852,312
R,3414108,3414480,376
R,3416820,3416876,60
R,3434076,3434424,352
R,3435764,3435808,48
R,3437452,3437632,184
R,3454568,3454660,96
R,3456840,3458876,2040
R,3463208,3463228,24
R,3470300,3470316,20
R,3472504,3472584,84
R,3478160,3478212,56
R,3483208,3483260,56
R,3485020,3485060,44
R,3487756,3487820,68
R,3492536,3492556,24
R,3495556,3495596,44
R,3499036,3499204,172
R,3501004,3501072,72
R,3505828,3505952,128
R,3507340,3507528,192
R,3509692,3509716,28
R,3510352,3510436,88
R,3514512,3514524,16
R,3521972,3522036,68
R,3525076,3525140,68
R,3529748,3529828,84
R,3543640,3543728,92
R,3546408,3546476,72
R,3548264,3548284,24
R,3549160,3549224,68
R,3557840,3557992,156
R,3559440,3559512,76
R,3566836,3566892,60
R,3569288,3569304,20
R,3574300,3574424,128
R,3575500,3576556,1060
R,3578432,3578472,44
R,3581944,3582056,116
R,3590124,3590152,32
R,3594468,3594508,44
R,3598900,3598948,52
R,3600748,3600764,20
R,3604644,3604944,304
R,3613392,3613600,212
R,3616636,3616700,68
R,3618792,3618864,76
R,3620740,3620824,88
R,3624300,3624508,212
R,3632704,3632808,108
R,3635620,3635820,204
R,3651992,3652636,648
R,3654124,3654304,184
R,3661684,3661724,44
R,3665248,3665268,24
R,3670552,3670800,252
R,3670876,3670876,4
R,3670944,3671140,200
R,3671900,3671980,84
R,3676400,3676412,16
R,3682868,3683436,572
R,3684068,3684116,52
R,3692644,3692684,44
R,3712648,3712712,68
R,3713800,3713836,40
R,3716152,3716152,4
R,3718560,3718620,64
R,3722824,3722848,28
R,3729852,3729884,36
R,3733924,3734016,96
R,3735740,3735780,44
R,3739360,3739380,24
R,3744556,3744740,188
R,3745732,3745884,156
R,3762440,3762492,56
R,3765456,3765640,188
R,3767020,3767140,124
R,3771952,3772040,92
R,3773900,3773952,56
R,3778896,3778948,56
R,3779336,3779420,88
R,3786776,3786780,8
R,3796100,3796176,80
R,3801116,3801124,12
R,3810080,3810184,108
R,3811780,3811984,208
R,3816632,3816672,44
R,3823812,3823812,4
R,3826192,3826256,68
R,3845556,3845588,36
R,3847952,3847968,20
R,3850820,3850824,8
R,3851404,3851472,72
R,3856220,3856320,104
R,3861084,3861100,20
R,3889984,3890028,48
R,3910436,3910524,92
R,3916776,3916808,36
R,3922400,3922432,36
