eye,tStart,tEnd,duration
R,1320867,1321075,212
R,1321695,1321819,128
R,1323051,1324151,1104
R,1328919,1330071,1156
R,1330919,1331415,500
R,1339167,1339899,736
R,1345099,1347259,2164
R,1347403,1347431,32
R,1350939,1352359,1424
R,1355275,1356151,880
R,1358815,1359835,1024
R,1362419,1363311,896
R,1365643,1366335,696
R,1368727,1370307,1584
R,1372639,1373503,868
R,1375703,1376351,652
R,1390455,1392023,1572
R,1428131,1429479,1352
R,1437391,1437775,388
R,1437955,1438223,272
R,1480491,1481383,896
R,1484787,1485519,736
R,1530119,1531231,1116
R,1581371,1582491,1124
R,1632067,1632235,172
R,1681927,1682779,856
R,1683487,1683567,84
R,1707095,1707747,656
R,1768055,1768631,580
R,1787371,1788063,696
R,1788311,1788343,36
R,1788763,1789019,260
R,1840295,1840727,436
R,1841647,1841855,212
R,1842427,1842703,280
R,1995079,1995119,44
R,1998799,2000559,1764
R,2002023,2006619,4600
R,2006895,2007575,684
R,2007791,2008007,220
R,2008195,2009091,900
R,2009279,2011867,2592
R,2012399,2023555,11160
R,2026163,2037823,11664
R,2037867,2037883,20
R,2038363,2039287,928
R,2039655,2046839,7188
R,2046911,2050051,3144
R,2056067,2056307,244
R,2057171,2057243,76
R,2061031,2061619,592
R,2062111,2062963,856
